,Wine type (Class),Alcohol,Acidity
69,1,-0.20655176583766888,0.16109250172485468
70,1,1.6845813019253253,0.7518376249260363
71,1,0.6722995302288808,0.021451709168248567
72,1,1.2688913817492367,-0.29202440420945963
73,1,0.4595702353428822,0.38284089649327824
74,1,1.1417347799994761,-1.102771945615463
75,1,-0.42745665481526707,0.008194471281822671
76,1,0.6164638383235788,-0.06104682817694075
77,1,0.4940770795635168,-1.2355987279020866
78,1,1.5972584015616407,-0.7660418755537302
79,1,1.0191664190915612,0.05889196124343965
80,1,2.490708363454971,0.46932027251167385
81,1,0.01013000931829461,0.5069468643757169
82,1,2.6725665065547517,0.3219247372050822
83,1,-0.014902540327949142,1.1287212630158092
84,1,0.766480204414687,-0.31118697357607383
85,1,1.9445876277681238,-0.29767542219098553
86,1,0.748880911205386,-0.900298922690329
87,1,0.74462290645893,-0.2762849723579269
88,1,1.2951356492062858,-0.49149943282159747
89,1,-0.4467461661055089,0.03674439338243335
90,1,1.9340916585086116,-0.9233992438711747
91,1,1.398894536103934,0.7890988399871945
92,1,-1.2121443844274866,-0.7531053610343438
93,1,1.7023257957628712,-0.8341059070752422
94,1,1.7386490318172112,0.12302956138522747
95,1,2.3387213705389502,0.7519427741607375
96,1,-0.4744947128313546,-0.04247270845409479
97,1,0.902366231247866,0.3934287117696744
98,1,1.4600320403723588,-1.102181131166645
99,1,1.5817950956533926,0.2901159251343317
100,1,2.293925643288815,0.2793020463239336
101,1,0.9449597867992136,0.585862252272953
102,1,-0.45460904193951646,0.13342422202627485
103,1,0.051992808836627546,0.6015372067387901
104,1,0.6696885283737949,0.3684307824036313
105,1,-0.23334167944267842,0.21155689067199668
106,1,-0.1602499386596,0.5978795350507338
107,1,1.57688888814667,-0.16965138772459792
108,1,1.1531759580857246,-0.30094020059558674
109,1,-0.7487223366178403,0.9436664358665494
110,1,1.9942367695519543,0.12084564124416713
111,1,0.9568509203798607,-0.5939030622614152
112,1,-0.07643809897597678,-0.24307034068668087
113,1,1.331817733319479,-0.46455189633577937
114,1,1.2560683864935616,-0.16786217862309727
115,1,1.6027003790682848,-0.6110839216651328
116,1,0.14593707188030702,0.07680147250863809
117,1,0.6975356842986524,-0.27869657719713214
118,1,0.09719242252440216,-0.5838689437104433
119,1,2.630859773985798,-0.003791757117017902
120,1,0.8620926523544155,0.07744798358518362
121,1,0.6770599856731915,0.6693426476433361
122,1,1.501906316771951,-0.41767287831648475
123,1,1.502671180702209,-0.6131669656190938
124,1,0.5544716164904957,0.7249291095523277
125,1,-0.03355616717323723,1.5300872151191185
126,1,1.4262151993955088,-0.7558761597856798
127,1,1.6104324878759895,-0.26752003439130223
128,1,1.769280380557339,-0.04287649320478104
129,1,0.5434162037562895,1.3839922235100746
130,1,0.8165780670125159,-0.4474095440135343
131,1,-0.13258898212060705,0.0987616136535942
132,1,1.2516770807786621,-1.4165336291597794
133,1,0.04582374385166847,0.4545351599755505
134,1,0.20419430744794642,0.03638552624835295
135,1,1.39967766828792,-0.23249491086671686
136,1,2.5002608439121623,-0.3312841824543101
137,1,2.353625880747784,-0.20768131832317555
138,1,1.11259617152781,-0.7450028588247005
139,1,1.4294974107617764,-0.5220841706985486
140,1,1.5471629809172947,-1.080377378645969
141,1,1.18239485916436,-0.20140113451196906
142,1,1.5629814616878552,-0.5158144051301331
143,1,2.1596697738651116,0.11582528534205677
144,1,0.3381827701987465,-0.22629575205176822
145,1,1.2139247578164882,-0.393005707042412
146,1,0.944136802579306,-1.1979546427048051
147,1,1.129710662209118,-0.08275356955214419
148,1,0.8153574360977929,-0.977697676583082
149,1,0.7820102198672982,-1.199515217285018
150,1,0.800445904789627,0.29920199319537377
151,1,2.065805020551943,0.7407475225363866
152,1,0.034564102638491426,0.5014823622349062
153,1,2.221129461184214,0.004650246304244748
154,1,0.2785205750851712,-1.2117928432332774
155,1,1.1836747722542738,-1.0493499585068016
156,1,1.2166636969297795,-0.16582012182539355
157,1,1.8998511343217628,-0.13727954705085688
158,1,1.7411207177443757,0.2838425950860851
159,1,0.39029481445331865,-0.7913119914772153
160,1,2.3817802354511324,0.23420398383171637
161,1,1.5686931248156952,-0.6906408388536422
162,1,1.730525616789801,1.4996004467489719
163,1,-0.14675466746704716,0.6216920115909517
164,1,0.7527583747142051,0.47379264666684995
165,1,0.7841957653803803,-0.23670113442822566
166,1,1.296800698360967,-0.4318141073127759
167,1,1.6098813027225067,0.0876319059435213
168,1,1.605156826907946,0.1505926253502838
169,1,0.2863370352059206,0.6486648930528817
170,1,1.5511287099772315,0.5955533585614541
171,1,-0.6384511586586546,0.14276480110112802
172,1,1.3202176644004053,0.5926524102174966
173,1,1.7819069907166356,-0.021373566332683877
174,1,0.7754166880981526,-0.21567561245015637
175,1,0.38108706190219543,-0.4767762769897073
176,1,0.5117302039097995,-0.8003890085191212
177,1,-0.11783135305371417,-0.3421275764355033
178,1,0.8584107376557583,0.061481042320459645
179,1,0.38341273021770816,-0.2470270969827403
180,1,-0.509679108260288,-0.03319659781475939
181,1,0.7263734277304862,-0.11483404700911998
182,1,1.805282597214981,0.4189397702421812
183,1,0.37384983349669354,-0.21155339881053875
184,1,0.9131334292445147,-0.27091893861634336
185,1,1.7207966837222395,0.6818031857990963
186,1,1.5355571152063527,-1.4259584175508009
187,1,1.1756126618213056,-1.013236840254963
188,1,1.511578415588435,0.28708208689063996
189,1,1.0196233605462013,-0.9811649670849818
190,1,0.9727654357816937,-0.4735708155982472
191,1,1.0847386558669982,-1.5495646312381808
192,1,0.7260806144616403,-0.2847769817520178
193,1,0.6094399116855445,-1.1357800984974815
194,1,1.4675526872135838,-0.3192562210346618
195,1,1.5628951212983289,-0.11423378135272205
196,1,0.9441202260303474,-0.9145554859777095
197,1,1.3543107644022976,-0.9156764863017787
198,1,1.9176499438726293,-0.5176126408188341
199,1,1.0858284634217295,-0.238292488783254
200,1,0.6145415465773794,-0.4404282273523907
201,1,1.1839623588004566,0.4467210420842286
202,1,0.24930647433062114,-0.693698327171843
203,1,2.6337769443495582,0.06902969427250873
204,1,0.4745635606312832,-0.5342625194123344
205,1,0.9025620899657509,-0.05032860553890228
206,1,1.216978871417463,0.3633800917494465
207,1,0.7731632526904482,-1.3854238616530408
208,1,0.6522972310465578,-0.20408068108858124
209,1,0.7886758761816817,-1.0749656390223974
210,1,0.0905264971971106,0.30374390399676815
211,1,0.8285365154774266,-0.33687546776388283
212,1,1.3399910858183524,-0.4337362544540666
213,1,2.048983131331228,0.3230498985703894
214,1,1.4736494772772675,0.1069265688505262
215,1,1.2582708248645602,0.5717575492910774
216,1,0.7301298873192874,-0.9815633420401075
217,1,-0.0005763646333723366,0.6414346609854924
218,1,0.8117599195508408,-1.3206515139521047
219,1,1.7788830156472986,-0.6279009309077699
220,1,-0.1307774511156854,-0.5567458185758583
221,1,1.2184722196972229,-0.4392781167887024
222,1,0.8847235523676524,-0.1637624812818318
223,1,1.4011022558751833,0.3210621545189335
224,1,2.1790736934546255,-0.20135511085267926
225,1,2.6828676598752854,1.3222135938607298
226,1,1.7985157072677154,0.06641323455791263
227,1,2.2187255925980653,0.31657907141394387
228,1,0.5680573865392151,1.2041436530804073
229,1,-0.22336061555483577,0.002419119146791493
230,1,1.5313655280728575,-0.23471424168675523
231,1,-0.12581343193525424,-0.2868804736952622
232,1,0.5524018288621821,-0.5763566419792068
233,1,-0.024135046804022564,-0.32727940963507174
234,1,0.24845773302308147,-0.40573959621842765
235,1,1.927306155222306,-0.9729596812331991
236,1,0.7515432254126344,-0.5428914046302218
237,1,-0.16234158773745422,0.2873926941988413
238,1,2.2435170188642046,0.5051822533773194
239,1,-0.06520212195205644,0.6299882871256139
240,1,2.321652774755527,-0.06870568776722868
241,1,1.1305558665731104,-0.8824009904318955
242,1,-0.5850543951228515,-0.23953127927239537
243,1,1.353676578802963,-0.35645924220592784
244,1,1.9027121191968543,0.5117909902930279
245,1,0.3607472998525128,-0.4292362192834588
246,1,1.0940782047463662,-0.49946548573748134
247,1,1.864874918771381,0.9324030059643669
248,1,-0.2905902868489262,-0.9508791323549761
249,1,0.24880973052435623,1.2317772582033033
250,0,0.8497453007644323,0.687987163495632
251,0,0.589259674181043,1.1861894150076597
252,0,0.2885049675168875,0.4415127307771787
253,0,1.2017567399686735,1.3101015556665239
254,0,0.8339761196729256,0.9120501423232743
255,0,-2.312044555570496,0.18721432073691624
256,0,0.6844671849766044,1.109664458759354
257,0,-0.6550461508819367,0.650758399471193
258,0,-1.356821009540594,0.5774412160016482
259,0,-0.7263976089323841,0.3279582785837553
260,0,-0.7605252901473918,1.2688878268551909
261,0,-0.023249322016786644,0.9730024707658048
262,0,0.10683612302892932,0.1892341688970547
263,0,-1.4439298319421128,0.36342957448607743
264,0,1.354332622493632,-0.22384710712428577
265,0,0.9326148543211792,0.4100151181176178
266,0,0.8309014585062016,0.48441598699725574
267,0,-1.492587537276493,0.6027985982453568
268,0,-0.34050614672545143,0.6032851764268389
269,0,-1.2816072163901246,1.2655676811641212
270,0,-0.4569821466697663,0.48352129495596163
271,0,-0.3192930587383131,1.2485851010519409
272,0,-1.1034111005791922,1.0263120569189372
273,0,-1.8862903479147213,1.2427746292350421
274,0,-1.9557887454731067,-0.6839517220850829
275,0,1.2182008844748733,0.6333270455239597
276,0,0.6904147150147363,0.8850780616578435
277,0,-0.38135683733797326,-0.1729701004676808
278,0,-1.0839356050869637,0.7718260127971888
279,0,-0.14265451509278437,0.6370643205275281
280,0,0.8434564531093675,0.8251640136469627
281,0,-0.9648244542321048,0.28396723951867575
282,0,-0.922657575147481,0.31004156875937555
283,0,1.4116807240683926,-0.0901370401518457
284,0,-1.702001094185316,0.6231831171645577
285,0,-0.7921778337633814,1.2674873088263576
286,0,-0.737126704128011,0.42130407667795206
287,0,-1.3120057460117196,0.46539119577442833
288,0,0.7494771772618647,0.9365332076504406
289,0,0.1951266388844905,1.5328797704282453
290,0,0.24016250683554502,0.7523166935262207
291,0,-0.5006620794097989,0.6434123861952439
292,0,-0.6952661002494136,0.13875395766621745
293,0,1.2048789626044316,1.17426783626376
294,0,-1.2393897301914734,0.3895532734541265
295,0,-0.4528422750816061,0.7247379139466917
296,0,-1.362428843591768,-0.2757853213045503
297,0,0.5544164421422938,0.6280570957548852
298,0,0.5551899255665714,0.2997876900820393
299,0,0.810359519089823,1.3583552270601418
300,0,1.8807029221394143,-0.2176651684865245
301,0,-0.2851840527436876,1.1893128766754577
302,0,0.9526188984995188,0.26234951190673494
303,0,-0.018418103804722197,0.44520636787489937
304,0,-0.8646193074277948,-0.2913337574175824
305,0,-1.8066185585729244,0.68832820114869
306,0,0.6857259176675452,0.849736324264226
307,0,1.4563737889530735,0.47729779997642674
308,0,-1.6431859823986974,0.7020817906772032
309,0,1.4393464146588109,1.1915783003026237
310,0,0.0005774745039839324,0.5957423871782266
311,0,0.6498734643392446,0.9655980195407421
312,0,-0.18700591398994643,1.239167744983655
313,0,0.9573252295374094,-0.042692435721122024
314,0,-0.2444814774354099,0.8919852183588322
315,0,0.9875320545449005,0.16465168008532272
316,0,0.3284721310578202,1.4290614246428368
317,0,-0.2080424432093117,1.6427056249455894
318,0,0.32629045504338977,0.5545269974735763
319,0,0.8311131131373827,0.5679502352601137
320,0,1.0518971952314446,0.016001332953348157
321,0,0.4328470788695773,-0.5118490240742241
322,0,0.8232817637642735,1.4217699331512617
323,0,-0.3592847062133398,2.2185786139309203
324,0,-0.9754063053663515,0.49185715910671773
325,0,-0.28730243507925696,0.942315761225937
326,0,-1.28842864157025,0.5167011210181338
327,0,0.43858418419823775,-0.5598276221441939
328,0,0.41486862451936585,1.3997728109249112
329,0,-0.5167758909609272,0.38269790933544023
330,0,-1.0134455744484896,1.3688217599196286
331,0,-1.391681148657288,0.6862291326686092
332,0,0.5934519290187363,0.7646196910081126
333,0,-0.25491040354308614,0.8799461693396833
334,0,1.9155135498733684,1.0192689564673876
335,0,-0.0059263693912327,0.5523057930013606
336,0,-1.1940245488049095,0.6775242967251311
337,0,-0.5668366659419661,0.6767328782176084
338,0,-0.6572565093708435,0.7489095526050942
339,0,-0.08864131302738623,0.6841984933364404
340,0,-0.7178725870761393,0.4505218506860518
341,0,0.7185498310882914,0.5669227663199912
342,0,0.08257646562638066,-0.12929802593504824
343,0,-0.1325650113029847,0.09996103435824705
344,0,0.6442100484004036,0.2505408501889026
345,0,-0.4963828355666119,0.674755367190131
346,0,0.4966408026208888,0.8645778294675122
347,0,-0.24920387959459156,1.1614556271333287
348,0,-0.6546710765364279,1.1383533358174944
349,0,-0.6105843471683832,1.2463935929632126
350,0,-1.7768833901073555,0.7713660227643269
351,0,0.6853799998624894,1.7032922341594827
352,0,-0.40523962434236455,0.5911811967041982
353,0,-0.04371002412726427,1.5151222718772277
354,0,-1.0666403730213294,0.00525255912319933
355,0,0.19029605144340764,0.8635631027288616
356,0,0.9868228889993806,-0.5157183188913732
357,0,0.23905632677535282,0.8192151202947385
358,0,1.126125646610815,0.2984045311723357
359,0,0.9244403211793677,1.1942053374135044
360,0,0.513047105067313,0.938888870181049
361,0,0.7134362716163021,0.6712155087184319
362,0,0.9965016645365168,0.6523862771894472
363,0,-0.03701549652375849,0.06747385605334733
364,0,-1.2570283232241877,0.6152842353985475
365,0,-0.3091439970655126,0.6270133541645571
366,0,-1.6193604129769725,-0.053463860439191116
367,0,0.9894570428227316,0.024291238700916096
368,0,0.03562376284141,0.7887093614673346
369,0,0.565702070801058,0.02808496907343394
370,0,1.0397693123234744,0.8872943947055703
371,0,-0.9969438797564535,-0.09779629824062716
372,0,0.6024511532337908,1.4126939878666196
373,0,0.1427904861920667,1.1806947542248412
374,0,0.2883457415393328,1.0418166235533959
375,0,-0.0873325429594698,1.3373536103618013
376,0,0.6002349908044666,1.0954399323259416
377,0,0.868361815472138,1.0067677864606033
378,0,0.7490553924069707,0.5090023284827726
379,0,-0.9250187681245614,0.47066888879613344
380,0,0.24608658861572252,0.36706383321592384
381,0,-0.9918140909304111,1.4019910484141647
382,0,1.3954775852613814,-0.6238170238263951
383,0,-0.5257865654624276,0.550313465564558
384,0,-1.764143033398951,0.30492322184041976
385,0,1.3482708178881198,-0.5354629297587236
386,0,0.35705901248722877,0.1572293092840965
387,0,-0.18120327717492424,2.1654310674233246
388,0,0.44973835834798076,1.0365089159653722
389,0,0.1507707170388043,0.4930606158840725
390,0,0.8960849730852055,0.8811272998578862
391,0,-0.11368296429734978,1.3898736097056905
392,0,0.6282167882523386,-0.2972240731669771
393,0,1.0933900503733673,0.19893858468976505
394,0,-0.9165806477760824,1.35065688723293
395,0,-1.3476747079729487,0.9073946910115869
396,0,0.2924008622892482,1.0836154004331335
397,0,0.08741301561235004,0.19413828824560703
398,0,0.5235293722747696,0.17143138741779262
399,0,1.5417015310162578,1.7566731573438537
400,0,1.030948660765404,0.9134124126642513
401,0,-0.2528115543612519,1.4750518798309011
402,0,-0.01811111385988072,0.5917016952796882
403,0,-0.08202691529139383,0.9332454702619439
404,0,0.26066772555308826,0.40175771416551087
405,0,-0.2746131518040035,0.9415905188516611
406,0,-0.5547488783676651,-0.5903722109035574
407,0,-1.9291073430104713,-0.1409723529811161
408,0,-0.011783478350614107,0.2977957138444409
409,0,-0.8323592282297858,0.7685022989052692
410,0,-0.6317533503967327,1.0328755254952386
411,0,-0.0787733897425374,0.14889222832760518
412,0,-0.27264485214363765,-0.047743636248729085
413,0,1.6676941792438467,-0.31625421520386565
414,0,0.9903925495971215,0.9068414968548165
415,0,1.1975535778174775,0.589932206644368
416,0,0.6677112618391586,0.3604084916485526
417,0,-0.5438647051243632,0.3865900950760075
418,0,0.9269755617709873,0.013018871487096018
419,0,-1.0040428164146633,-0.2670381245704646
420,0,0.8008929817924455,0.06401063523439054
421,0,0.3841042541101629,-0.12464645670011598
422,0,0.48246358248923377,0.5698186189676946
423,0,0.3813731682857363,1.0657477911283944
424,0,-1.0024452199640366,0.49627050595870004
425,0,-0.5351188053122405,1.1775042532492561
426,0,0.2018543273058152,1.2995733726947312
427,0,-1.5657642324196983,0.14682608382679097
428,0,1.0422303362332077,0.06265754931245558
429,0,-0.1457765900290791,1.0386165153772724
430,0,-1.2489075082968322,0.8904574953222537
431,0,-1.194277238242804,1.3600907713466825
432,0,-0.29175684145227354,0.20526093370624499
433,0,-0.15342523070432645,0.4712135164784559
434,0,1.2744812297903796,0.555773321152611
435,0,-1.2708829014191465,1.535465116493929
436,0,0.0030106574396300267,1.4151920824516608
437,0,0.1516400645477895,0.8423660178480227
438,0,1.5879763665234388,1.6259270918953068
439,0,-0.5784543763198147,0.38288800824994407
440,0,-0.3706877422950817,0.455976423800861
441,0,-0.5701409748719327,0.7573665953239276
442,0,-1.4421587989358784,1.9307760641537497
443,0,0.947759981814035,0.6893352353510638
444,0,0.531539032132713,-0.29854068886999097
445,0,0.4498758413739269,1.272229527682915
446,0,0.8130385730397885,0.5149838937109084
447,0,0.9680959239216764,0.07842693158293107
448,0,0.3795966855850067,0.7323569238119902
449,0,0.05017257786351517,0.6529814864946091
450,0,-0.732191982286424,0.8985906125628752
451,0,-0.4623333807932517,1.872456892230662
452,0,-0.7607875313513931,1.0661356443703351
453,0,0.6769186311247295,0.22225515468465987
454,0,0.320097946386244,2.197477313687301
455,0,0.44339903478679166,1.3936872125045754
456,0,0.31012987323926944,0.1795642895012075
457,0,0.8632026306917668,0.6371430779977239
458,0,1.230126108873812,0.7924741881260394
459,0,-0.7521025801935842,-0.4317748455857389
460,0,-0.2962225302738182,0.7768309300866845
461,0,1.2257054937224487,-0.33438736712683925
462,0,-0.28660315351442783,1.1024375319162778
463,0,0.49017763755997523,1.1470489491789515
464,0,-0.7472573421570872,1.1094453157724296
465,0,-0.8785682287323182,-0.10389876146981478
466,0,-1.3785850056415998,0.7137637841253937
467,0,0.8611338361983522,-0.3228743020867696
468,0,-0.8278830253218064,0.2773324416767103
469,0,0.3819065455628707,1.0005415674917837
470,0,-1.358483947674511,0.7212795006337458
471,0,0.4508663652701709,0.10184631867689312
472,0,0.19960344062504104,0.7250139619108373
473,0,0.8511531532040252,0.7327309827252488
474,0,0.2327403459792073,0.8162695023913338
475,0,0.40558105929161886,-0.26013293983895946
476,0,0.686401572417829,-0.14639906205129688
477,0,0.30088916133355426,0.7990239390685278
478,0,0.5410660290352487,0.897399837391776
479,0,-0.14241268161579046,1.3093724107896039
480,0,0.7391359402980222,-0.42327233424617816
481,0,-0.009437234201529643,0.9659729375467687
482,0,0.03831901336411786,1.2614996494845327
483,0,0.8017875885796181,0.41178597069352496
484,0,-0.4478677699289558,0.06408244413952313
485,0,-0.4868539362784644,-0.08632357321352219
486,0,-1.2250787977761655,0.3237691461788328
487,0,-0.11612385825660376,0.8885888901264797
488,0,-1.3532817301097115,0.8836016375946607
489,0,-0.45520781380172765,0.7851487453243783
490,0,0.2724842020890723,0.5225144217711786
491,0,-0.1293758263183273,1.411420206594501
492,0,-0.007975624169381426,0.40735288831013516
493,0,0.14824818375901358,1.0652687357994832
494,0,-1.5575640708925085,0.4296810946699043
495,0,0.6942877722011842,1.8470165795071098
496,0,-0.320486756386434,-0.01935099137962104
497,0,-0.7732931144423053,0.574765055092658
498,0,-0.08933801620297421,0.3224298608684009
499,0,-1.568946217582365,0.42471451559184636
500,0,0.013284416519918643,0.9047946776868367
501,0,-0.01982632192900341,1.0051691804306888
502,0,-1.6410776135450296,-0.10786660729770467
503,0,-0.5869475920276843,-0.6044703654850531
504,0,0.09137890607196303,1.9528427934819648
505,0,1.6216689024490254,0.5354768436115018
506,0,-0.6132639170502089,0.39748785530177655
507,0,0.2525993575941309,0.8602365376736508
508,0,0.7407462373015671,0.5932011838873442
509,0,-0.4398326835687458,0.043882580120154224
510,0,-1.4814456076831164,0.5486007907829304
511,0,-1.362193596945266,1.4929619642378906
512,0,-0.7978291131108417,0.01275176672621764
513,0,0.5834113159838213,0.8236598055487138
514,0,-0.6294454278381039,0.8005661065815289
515,0,0.6121613269722387,1.145470097999116
516,0,1.27564905952417,0.4157019936203008
517,0,1.1181557868044627,-1.2614156395909157
518,0,-0.21347345750616076,1.0590414122070337
519,0,0.9420144112632718,0.4080852160914987
520,0,-0.12106694773636495,-0.04330159554969376
521,0,0.7828580998043679,-0.16588945408070688
522,0,-0.6044757591523024,1.1367274676879762
523,0,0.7679965973315239,0.5552373867759011
524,0,0.5788176602973414,0.4947493090461175
525,0,-0.5406554124291079,0.4261089228389856
526,0,1.008150360938756,0.8010964092704298
527,0,1.5030645557913682,0.28194585903504565
528,0,-0.6919645216837051,1.062819545558967
529,0,1.0157994384629394,0.24274140306144143
530,0,0.259681100259225,0.8981822278378913
531,0,0.5195560163189187,1.4066039303872517
532,0,-0.17946893411291423,0.04282145050528241
533,0,0.7345009536277216,0.7275953444836524
534,0,-0.6251833474247608,0.5524588523472137
535,0,0.809507228914392,1.2638458970548576
536,0,-1.7652003235187457,0.017063093681498526
537,0,0.45567073771332767,0.9359602793965267
538,0,1.1031647384447456,1.3665887719199203
539,0,0.6934722999564129,0.38169368357816347
540,0,-0.16793278518353175,1.7060232159769138
541,0,0.07323154394869874,1.2220841833925131
542,0,1.34742025674486,1.1009522571172126
543,0,-1.2817742125034743,0.6746150683262317
544,0,-1.0129177310235844,-0.012570072087171369
545,0,0.6249017451672784,0.694425744196872
546,0,0.22321901626277074,0.6701096395129673
547,0,1.0229865618362888,1.144846443810509
548,0,-1.2731896298662793,-0.05779395630173895
549,0,1.4235963505255582,0.07876117185954395
550,0,0.12766153832604676,0.5527807023139375
551,0,0.005130656436794889,0.8202958279350289
552,0,0.9827721919303045,1.2618689057420815
553,0,0.18079420547684222,2.3765847679559684
554,0,-0.5405380812135729,-0.04955464203408117
555,0,0.9310724839475844,0.7171343246634034
556,0,-1.118555580004611,0.4382890625929301
557,0,-1.2419831334200553,1.8114746425958135
558,0,-1.2149239196478157,0.9900920818930049
559,0,0.07650050344049475,0.7846843383657125
560,0,-0.3409610779460186,-0.673549122487457
561,0,-0.28087555070761067,1.3198601960864274
562,0,-0.698179755263225,0.8254660754715195
563,0,0.9506066634070072,0.8528731297862195
564,0,-0.2486216248921765,0.4762216113534897
565,0,0.5993528131058509,1.1989476403721477
566,0,0.7322332876246913,1.0213747234894643
567,0,-1.193131801947591,0.46198535849014205
568,0,1.176937278549763,0.7552704256205374
569,0,0.44525594707061034,0.545495688608792
570,0,-0.4490385732415214,0.3692048755135241
571,0,-0.9088344163000919,0.12579250456188307
572,0,0.8719655903778537,0.44966218934695795
573,0,0.7531587769267928,0.6455470380628301
574,0,-0.7455781025762982,0.717434584379483
575,0,1.0886928105446858,0.7484726574210003
576,0,0.9841190653028681,0.5130092672816178
577,0,0.33205388428828864,0.8980275144846022
578,0,-1.2715943684560145,0.18257318772335407
579,0,-0.5671984371472146,-0.45027538887391816
580,0,0.11385777025486607,1.03828078176835
581,0,-0.6592793919527263,0.7102776166024519
582,0,0.6089792956133281,1.0649125977421607
583,0,0.16361370301474049,1.7287734419849952
584,0,1.3186675797535017,0.2889531730723065
585,0,0.6387319702135961,1.8428196484107184
586,0,-1.1006652246459017,1.2851717712445483
587,0,-0.46771135535433894,1.1008669803414615
588,0,-0.3509912768347735,0.8106489215918466
589,0,-0.004097079094500189,1.3121693796938487
590,0,0.751156183545663,0.5880656747492388
591,0,-0.012320682960178922,0.23225458315476222
592,0,0.11743474654280253,1.2150266787596942
593,0,0.5942652130678795,1.3791111616711649
594,0,0.9104595227064494,-0.2417130510338204
595,0,-0.3451385689844335,-0.602187383553918
596,0,0.6075853045886087,1.6470126449602476
597,0,1.2296524307391374,-0.5341357695203874
598,0,-0.9650554789475454,0.3655855764711097
599,0,0.6151644053234627,1.0554888027150569
600,0,0.4499579200680539,-0.2634481239982762
601,0,-1.0239769931479337,-0.15833584064886763
602,0,0.7519783814264629,0.95122885389041
603,0,0.10044167048410477,1.804303831585173
604,0,0.7731449914525599,0.1404665863503438
605,0,0.4035819044133935,0.8140186434879779
606,0,-1.0644041285981143,0.48475104941393676
607,0,-0.4357091416741844,1.8691320884141889
608,0,-0.5355844978886197,-0.23003842795253637
609,0,-0.29517161545990306,0.9238357362789038
610,0,-1.0377321866118865,0.6481144382000037
611,0,-1.0683999840448684,1.3923060993283396
612,0,0.397396083312276,1.3867809617429918
613,0,0.07427064543514506,0.7908681804165321
614,0,-1.1599610719809887,-0.04131032347006375
615,0,-1.1314695300375401,0.19094489866941133
616,0,-0.7873772913641228,0.8002657660315136
617,0,-0.37300135985256655,-0.15602223538382928
618,0,-0.4350548241560386,1.3817109050484295
619,0,1.5633254023813645,0.5816983807247872
620,0,0.05324906119721773,1.8948406172159107
